product_id,product_name,category,brand,price,quantity_in_stock,supplier_id,created_date,last_updated,is_active,rating,description
3031,BrandE Biography 31,Books,BrandE,18.42,415,77,2023-04-29 11:00:00,2023-06-01 03:00:00,False,1.7,High quality biography from BrandE in books category. Product ID: 3031
3032,BrandC Jeans 32,Clothing,BrandC,208.95,462,9,2023-07-19 01:00:00,2023-08-18 17:00:00,True,3.1,High quality jeans from BrandC in clothing category. Product ID: 3032
3033,BrandD TV 33,Electronics,BrandD,1742.17,437,1,2023-08-03 19:00:00,2023-09-10 07:00:00,False,3.3,High quality tv from BrandD in electronics category. Product ID: 3033
3034,BrandD Watch 34,Electronics,BrandD,834.6,752,75,2023-08-14 08:00:00,2023-10-11 21:00:00,True,3.6,High quality watch from BrandD in electronics category. Product ID: 3034
3035,BrandG Jeans 35,Clothing,BrandG,64.02,744,74,2023-03-01 10:00:00,2023-03-06 17:00:00,False,3.8,High quality jeans from BrandG in clothing category. Product ID: 3035
3036,BrandG Foundation 36,Beauty,BrandG,195.16,125,41,2023-11-24 01:00:00,2023-11-29 10:00:00,True,1.9,High quality foundation from BrandG in beauty category. Product ID: 3036
3037,BrandC Lotion 37,Beauty,BrandC,217.25,834,29,2023-12-05 12:00:00,2023-12-05 15:00:00,False,2.3,High quality lotion from BrandC in beauty category. Product ID: 3037
3038,BrandA Tablet 38,Electronics,BrandA,1192.94,108,4,2023-09-04 06:00:00,2023-11-09 06:00:00,True,1.7,High quality tablet from BrandA in electronics category. Product ID: 3038
3039,BrandF Gloves 39,Sports,BrandF,37.46,56,50,2023-10-05 02:00:00,2023-11-21 19:00:00,True,3.4,High quality gloves from BrandF in sports category. Product ID: 3039
3040,BrandD Sweater 40,Clothing,BrandD,191.39,123,74,2023-07-11 01:00:00,2023-08-25 11:00:00,True,3.7,High quality sweater from BrandD in clothing category. Product ID: 3040
3041,BrandG Rug 41,Home & Garden,BrandG,33.63,494,1,2023-08-10 21:00:00,2023-10-12 23:00:00,True,3.6,High quality rug from BrandG in home & garden category. Product ID: 3041
3042,BrandD Cookbook 42,Books,BrandD,38.8,17,63,2023-10-13 22:00:00,2024-01-22 09:00:00,True,3.4,High quality cookbook from BrandD in books category. Product ID: 3042
3043,BrandC Jacket 43,Clothing,BrandC,70.19,286,74,2023-03-13 02:00:00,2023-06-18 08:00:00,False,1.7,High quality jacket from BrandC in clothing category. Product ID: 3043
3044,BrandA Science Fiction 44,Books,BrandA,6.86,74,61,2023-01-27 06:00:00,2023-03-30 03:00:00,False,2.5,High quality science fiction from BrandA in books category. Product ID: 3044
3045,BrandG Perfume 45,Beauty,BrandG,217.74,409,14,2023-05-11 17:00:00,2023-05-12 05:00:00,True,3.8,High quality perfume from BrandG in beauty category. Product ID: 3045
3046,BrandG Cookbook 46,Books,BrandG,37.44,606,48,2023-11-29 07:00:00,2023-12-06 19:00:00,True,2.7,High quality cookbook from BrandG in books category. Product ID: 3046
3047,BrandB Puzzle 47,Toys,BrandB,41.95,64,70,2023-10-11 13:00:00,2023-10-18 09:00:00,True,4.6,High quality puzzle from BrandB in toys category. Product ID: 3047
3048,BrandD Biography 48,Books,BrandD,13.81,895,96,2023-04-04 10:00:00,2023-05-20 04:00:00,False,3.3,High quality biography from BrandD in books category. Product ID: 3048
3049,BrandA Romance 49,Books,BrandA,40.46,349,77,2023-04-24 03:00:00,2023-05-31 00:00:00,False,3.2,High quality romance from BrandA in books category. Product ID: 3049
3050,BrandA Sweater 50,Clothing,BrandA,193.65,990,37,2023-10-20 12:00:00,2023-12-29 13:00:00,False,1.1,High quality sweater from BrandA in clothing category. Product ID: 3050
3051,BrandB Textbook 51,Books,BrandB,11.34,531,16,2023-01-26 06:00:00,2023-03-21 06:00:00,False,4.1,High quality textbook from BrandB in books category. Product ID: 3051
3052,BrandA Shoes 52,Clothing,BrandA,83.98,77,89,2023-07-28 01:00:00,2023-10-05 23:00:00,False,4.6,High quality shoes from BrandA in clothing category. Product ID: 3052
3053,BrandA Shirt 53,Sports,BrandA,89.22,579,46,2023-10-16 10:00:00,2023-11-18 18:00:00,True,4.3,High quality shirt from BrandA in sports category. Product ID: 3053
3054,BrandF Smartphone 54,Electronics,BrandF,857.24,348,51,2023-03-09 22:00:00,2023-05-07 06:00:00,False,3.4,High quality smartphone from BrandF in electronics category. Product ID: 3054
3055,BrandF Chair 55,Home & Garden,BrandF,151.26,312,19,2023-03-14 19:00:00,2023-04-18 21:00:00,True,2.2,High quality chair from BrandF in home & garden category. Product ID: 3055
3056,BrandH Soap 56,Beauty,BrandH,273.23,779,81,2023-04-02 10:00:00,2023-04-27 07:00:00,False,2.8,High quality soap from BrandH in beauty category. Product ID: 3056
3057,BrandB Mirror 57,Automotive,BrandB,113.72,142,68,2023-02-19 12:00:00,2023-03-28 03:00:00,False,1.5,High quality mirror from BrandB in automotive category. Product ID: 3057
3058,BrandG Bag 58,Sports,BrandG,178.91,396,17,2023-01-08 04:00:00,2023-04-19 01:00:00,False,4.8,High quality bag from BrandG in sports category. Product ID: 3058
3059,BrandB Sweater 59,Clothing,BrandB,122.21,786,25,2023-10-04 12:00:00,2023-11-28 12:00:00,False,3.4,High quality sweater from BrandB in clothing category. Product ID: 3059
3060,BrandE Romance 60,Books,BrandE,44.43,422,62,2023-11-01 20:00:00,2024-02-10 17:00:00,True,1.5,High quality romance from BrandE in books category. Product ID: 3060
3061,BrandG Perfume 61,Beauty,BrandG,253.36,161,9,2023-09-09 21:00:00,2023-10-16 22:00:00,False,4.3,High quality perfume from BrandG in beauty category. Product ID: 3061
3062,BrandC Game 62,Toys,BrandC,35.15,183,26,2023-03-17 10:00:00,2023-04-04 18:00:00,False,1.6,High quality game from BrandC in toys category. Product ID: 3062
3063,BrandA Tire 63,Automotive,BrandA,270.08,399,9,2023-09-25 19:00:00,2023-11-04 14:00:00,False,1.7,High quality tire from BrandA in automotive category. Product ID: 3063
3064,BrandA Mascara 64,Beauty,BrandA,234.09,918,30,2023-01-05 20:00:00,2023-02-21 19:00:00,False,1.8,High quality mascara from BrandA in beauty category. Product ID: 3064
3065,BrandD Jeans 65,Clothing,BrandD,159.36,627,80,2023-07-10 13:00:00,2023-07-12 23:00:00,True,2.2,High quality jeans from BrandD in clothing category. Product ID: 3065
3066,BrandD Cookbook 66,Books,BrandD,10.71,87,19,2023-12-31 03:00:00,2023-12-31 22:00:00,False,4.7,High quality cookbook from BrandD in books category. Product ID: 3066
3067,BrandB Plant 67,Home & Garden,BrandB,273.54,826,69,2023-11-25 02:00:00,2023-12-30 02:00:00,False,3.0,High quality plant from BrandB in home & garden category. Product ID: 3067
3068,BrandD Gloves 68,Sports,BrandD,264.03,154,89,2023-09-04 18:00:00,2023-12-11 11:00:00,False,1.2,High quality gloves from BrandD in sports category. Product ID: 3068
3069,BrandB Textbook 69,Books,BrandB,24.22,222,63,2023-09-29 04:00:00,2023-10-28 06:00:00,True,3.0,High quality textbook from BrandB in books category. Product ID: 3069
3070,BrandA Speaker 70,Electronics,BrandA,343.68,474,67,2023-06-09 05:00:00,2023-07-31 16:00:00,False,4.2,High quality speaker from BrandA in electronics category. Product ID: 3070
3071,BrandF Soap 71,Beauty,BrandF,140.98,218,99,2023-05-25 11:00:00,2023-06-11 00:00:00,False,3.0,High quality soap from BrandF in beauty category. Product ID: 3071
3072,BrandD History 72,Books,BrandD,42.08,765,24,2023-03-18 10:00:00,2023-04-26 19:00:00,True,3.6,High quality history from BrandD in books category. Product ID: 3072
3073,BrandF Table 73,Home & Garden,BrandF,29.61,775,24,2023-08-27 16:00:00,2023-11-22 09:00:00,True,2.3,High quality table from BrandF in home & garden category. Product ID: 3073
3074,BrandE Tool 74,Home & Garden,BrandE,116.0,523,61,2023-10-11 23:00:00,2023-12-18 04:00:00,True,1.0,High quality tool from BrandE in home & garden category. Product ID: 3074
3075,BrandH Bottle 75,Sports,BrandH,147.12,545,17,2023-07-14 12:00:00,2023-10-12 13:00:00,False,2.2,High quality bottle from BrandH in sports category. Product ID: 3075
3076,BrandB Puzzle 76,Toys,BrandB,26.13,700,28,2023-08-30 10:00:00,2023-09-25 12:00:00,False,3.2,High quality puzzle from BrandB in toys category. Product ID: 3076
3077,BrandB Tool 77,Home & Garden,BrandB,235.37,97,85,2023-12-30 04:00:00,2024-02-18 08:00:00,True,2.9,High quality tool from BrandB in home & garden category. Product ID: 3077
3078,BrandB Equipment 78,Sports,BrandB,239.2,838,16,2023-05-15 07:00:00,2023-05-16 03:00:00,True,4.2,High quality equipment from BrandB in sports category. Product ID: 3078
3079,BrandE Shoes 79,Clothing,BrandE,113.09,360,91,2023-10-30 19:00:00,2023-12-18 04:00:00,False,2.2,High quality shoes from BrandE in clothing category. Product ID: 3079
3080,BrandD Table 80,Home & Garden,BrandD,182.6,699,47,2023-11-10 15:00:00,2023-11-22 18:00:00,True,1.9,High quality table from BrandD in home & garden category. Product ID: 3080
3081,BrandE Rug 81,Home & Garden,BrandE,57.74,94,4,2023-08-10 19:00:00,2023-10-08 19:00:00,True,4.0,High quality rug from BrandE in home & garden category. Product ID: 3081
3082,BrandD Equipment 82,Sports,BrandD,97.44,728,70,2023-11-04 15:00:00,2023-12-21 14:00:00,False,4.3,High quality equipment from BrandD in sports category. Product ID: 3082
3083,BrandB Battery 83,Automotive,BrandB,422.18,970,91,2023-09-01 16:00:00,2023-10-22 17:00:00,True,1.5,High quality battery from BrandB in automotive category. Product ID: 3083
3084,BrandH Science Fiction 84,Books,BrandH,14.78,502,37,2023-08-12 07:00:00,2023-10-16 11:00:00,True,4.8,High quality science fiction from BrandH in books category. Product ID: 3084
3085,BrandD Table 85,Home & Garden,BrandD,56.45,270,72,2023-04-06 07:00:00,2023-06-22 17:00:00,True,4.7,High quality table from BrandD in home & garden category. Product ID: 3085
3086,BrandA Ball 86,Toys,BrandA,140.64,964,95,2023-12-18 03:00:00,2024-01-27 02:00:00,True,4.2,High quality ball from BrandA in toys category. Product ID: 3086
3087,BrandE Robot 87,Toys,BrandE,146.76,18,29,2023-09-12 08:00:00,2023-09-12 22:00:00,False,2.5,High quality robot from BrandE in toys category. Product ID: 3087
3088,BrandG Lipstick 88,Beauty,BrandG,11.08,165,71,2023-08-19 12:00:00,2023-11-18 16:00:00,True,1.5,High quality lipstick from BrandG in beauty category. Product ID: 3088
3089,BrandC Textbook 89,Books,BrandC,31.15,168,62,2023-04-19 16:00:00,2023-06-12 09:00:00,False,4.1,High quality textbook from BrandC in books category. Product ID: 3089
3090,BrandG Science Fiction 90,Books,BrandG,36.87,870,2,2023-04-21 19:00:00,2023-05-18 01:00:00,False,3.9,High quality science fiction from BrandG in books category. Product ID: 3090
3091,BrandG Perfume 91,Beauty,BrandG,202.05,989,51,2023-01-19 12:00:00,2023-03-12 09:00:00,True,4.5,High quality perfume from BrandG in beauty category. Product ID: 3091
3092,BrandD Foundation 92,Beauty,BrandD,62.69,348,67,2023-05-10 20:00:00,2023-06-13 02:00:00,False,3.3,High quality foundation from BrandD in beauty category. Product ID: 3092
3093,BrandB Shoes 93,Clothing,BrandB,294.62,990,34,2023-08-10 11:00:00,2023-08-22 15:00:00,True,1.5,High quality shoes from BrandB in clothing category. Product ID: 3093
3094,BrandD Mat 94,Automotive,BrandD,287.52,19,40,2023-02-15 15:00:00,2023-05-23 13:00:00,True,4.2,High quality mat from BrandD in automotive category. Product ID: 3094
3095,BrandB Racket 95,Sports,BrandB,209.9,755,71,2023-06-23 18:00:00,2023-08-07 05:00:00,False,3.3,High quality racket from BrandB in sports category. Product ID: 3095
3096,BrandC Racket 96,Sports,BrandC,190.57,943,14,2023-09-13 18:00:00,2023-12-19 00:00:00,True,4.1,High quality racket from BrandC in sports category. Product ID: 3096
3097,BrandD Seat Cover 97,Automotive,BrandD,181.5,472,55,2023-09-12 05:00:00,2023-11-13 17:00:00,False,2.9,High quality seat cover from BrandD in automotive category. Product ID: 3097
3098,BrandD Mascara 98,Beauty,BrandD,238.61,91,63,2023-08-06 02:00:00,2023-09-01 11:00:00,False,5.0,High quality mascara from BrandD in beauty category. Product ID: 3098
3099,BrandF Jacket 99,Clothing,BrandF,234.58,557,39,2023-10-12 00:00:00,2023-12-21 20:00:00,True,2.7,High quality jacket from BrandF in clothing category. Product ID: 3099
3100,BrandC Game 0,Toys,BrandC,68.14,869,52,2023-11-07 00:00:00,2024-02-01 15:00:00,True,2.5,High quality game from BrandC in toys category. Product ID: 3100
3101,BrandA Laptop 1,Electronics,BrandA,196.24,315,68,2023-04-25 19:00:00,2023-05-09 05:00:00,True,2.2,High quality laptop from BrandA in electronics category. Product ID: 3101
3102,BrandD Romance 2,Books,BrandD,48.73,267,75,2023-09-13 19:00:00,2023-10-03 21:00:00,True,1.3,High quality romance from BrandD in books category. Product ID: 3102
3103,BrandB Seat Cover 3,Automotive,BrandB,393.12,18,40,2023-05-09 14:00:00,2023-08-08 09:00:00,True,2.4,High quality seat cover from BrandB in automotive category. Product ID: 3103
3104,BrandD Doll 4,Toys,BrandD,120.61,682,30,2023-11-10 18:00:00,2023-12-29 08:00:00,False,2.8,High quality doll from BrandD in toys category. Product ID: 3104
3105,BrandG Laptop 5,Electronics,BrandG,137.86,442,40,2023-04-03 06:00:00,2023-05-31 11:00:00,True,3.7,High quality laptop from BrandG in electronics category. Product ID: 3105
3106,BrandF Speaker 6,Electronics,BrandF,1156.85,635,61,2023-08-13 05:00:00,2023-09-16 16:00:00,True,3.7,High quality speaker from BrandF in electronics category. Product ID: 3106
3107,BrandF Soap 7,Beauty,BrandF,189.24,121,15,2023-03-22 15:00:00,2023-05-20 15:00:00,False,2.2,High quality soap from BrandF in beauty category. Product ID: 3107
3108,BrandH Socks 8,Clothing,BrandH,69.62,836,76,2023-04-04 23:00:00,2023-05-26 23:00:00,False,3.0,High quality socks from BrandH in clothing category. Product ID: 3108
3109,BrandG Battery 9,Automotive,BrandG,36.77,485,26,2023-09-26 10:00:00,2023-12-22 05:00:00,False,3.0,High quality battery from BrandG in automotive category. Product ID: 3109
3110,BrandE Game 10,Toys,BrandE,285.18,904,64,2023-04-10 13:00:00,2023-05-15 21:00:00,True,1.7,High quality game from BrandE in toys category. Product ID: 3110
3111,BrandC Rug 11,Home & Garden,BrandC,124.73,608,51,2023-09-10 21:00:00,2023-11-04 08:00:00,False,3.9,High quality rug from BrandC in home & garden category. Product ID: 3111
3112,BrandG Block 12,Toys,BrandG,189.52,762,11,2023-10-26 20:00:00,2023-11-29 10:00:00,False,2.4,High quality block from BrandG in toys category. Product ID: 3112
3113,BrandE Rug 13,Home & Garden,BrandE,273.07,653,17,2023-06-13 20:00:00,2023-06-18 18:00:00,False,1.1,High quality rug from BrandE in home & garden category. Product ID: 3113
3114,BrandD Soap 14,Beauty,BrandD,153.59,742,35,2023-11-04 20:00:00,2023-11-05 13:00:00,False,2.3,High quality soap from BrandD in beauty category. Product ID: 3114
3115,BrandE Tool 15,Home & Garden,BrandE,264.48,567,5,2023-05-02 14:00:00,2023-06-15 22:00:00,False,3.1,High quality tool from BrandE in home & garden category. Product ID: 3115
3116,BrandD Shampoo 16,Beauty,BrandD,67.63,193,24,2023-10-01 11:00:00,2023-11-22 05:00:00,True,2.0,High quality shampoo from BrandD in beauty category. Product ID: 3116
3117,BrandE Tire 17,Automotive,BrandE,354.38,469,27,2023-05-22 00:00:00,2023-07-21 07:00:00,True,4.9,High quality tire from BrandE in automotive category. Product ID: 3117
3118,BrandB Bag 18,Sports,BrandB,10.38,263,4,2023-07-17 06:00:00,2023-08-09 04:00:00,False,1.4,High quality bag from BrandB in sports category. Product ID: 3118
3119,BrandG Mystery 19,Books,BrandG,28.24,442,27,2023-09-30 14:00:00,2023-12-20 08:00:00,True,4.6,High quality mystery from BrandG in books category. Product ID: 3119
3120,BrandH Light 20,Automotive,BrandH,330.91,884,56,2023-05-17 22:00:00,2023-08-26 10:00:00,True,2.0,High quality light from BrandH in automotive category. Product ID: 3120
3121,BrandH Biography 21,Books,BrandH,42.0,114,43,2023-10-20 19:00:00,2023-12-20 03:00:00,True,4.1,High quality biography from BrandH in books category. Product ID: 3121
3122,BrandB Ball 22,Sports,BrandB,264.37,446,6,2023-01-11 05:00:00,2023-04-01 20:00:00,False,4.2,High quality ball from BrandB in sports category. Product ID: 3122
3123,BrandF Jeans 23,Clothing,BrandF,123.6,487,73,2023-09-23 08:00:00,2023-12-07 22:00:00,False,1.8,High quality jeans from BrandF in clothing category. Product ID: 3123
3124,BrandD Chair 24,Home & Garden,BrandD,133.86,457,84,2023-05-15 08:00:00,2023-06-11 18:00:00,False,2.1,High quality chair from BrandD in home & garden category. Product ID: 3124
3125,BrandD Bear 25,Toys,BrandD,16.65,702,24,2023-06-26 21:00:00,2023-10-01 17:00:00,False,1.1,High quality bear from BrandD in toys category. Product ID: 3125
3126,BrandA Block 26,Toys,BrandA,259.61,61,62,2023-08-29 10:00:00,2023-10-24 01:00:00,True,3.5,High quality block from BrandA in toys category. Product ID: 3126
3127,BrandC Dress 27,Clothing,BrandC,79.36,112,17,2023-07-24 03:00:00,2023-08-20 21:00:00,True,3.0,High quality dress from BrandC in clothing category. Product ID: 3127
3128,BrandF Equipment 28,Sports,BrandF,288.39,931,32,2023-02-22 22:00:00,2023-05-28 04:00:00,False,2.6,High quality equipment from BrandF in sports category. Product ID: 3128
3129,BrandA Bear 29,Toys,BrandA,275.83,67,98,2023-09-16 00:00:00,2023-11-17 18:00:00,True,3.5,High quality bear from BrandA in toys category. Product ID: 3129
3130,BrandF Battery 30,Automotive,BrandF,445.49,36,59,2023-08-07 08:00:00,2023-08-12 23:00:00,True,4.0,High quality battery from BrandF in automotive category. Product ID: 3130
3131,BrandH Equipment 31,Sports,BrandH,158.56,529,99,2023-04-11 00:00:00,2023-05-10 08:00:00,False,2.8,High quality equipment from BrandH in sports category. Product ID: 3131
3132,BrandF Light 32,Automotive,BrandF,351.25,132,62,2023-01-04 09:00:00,2023-02-07 04:00:00,True,3.1,High quality light from BrandF in automotive category. Product ID: 3132
3133,BrandD Laptop 33,Electronics,BrandD,1740.4,804,50,2023-10-11 16:00:00,2023-11-12 13:00:00,False,2.0,High quality laptop from BrandD in electronics category. Product ID: 3133
3134,BrandG Socks 34,Clothing,BrandG,225.82,848,35,2023-06-16 23:00:00,2023-09-04 15:00:00,False,5.0,High quality socks from BrandG in clothing category. Product ID: 3134
3135,BrandF Headphones 35,Electronics,BrandF,96.71,641,48,2023-04-06 20:00:00,2023-04-11 10:00:00,False,1.0,High quality headphones from BrandF in electronics category. Product ID: 3135
3136,BrandC Lotion 36,Beauty,BrandC,189.6,162,27,2023-01-28 03:00:00,2023-05-03 14:00:00,True,4.6,High quality lotion from BrandC in beauty category. Product ID: 3136
3137,BrandG Filter 37,Automotive,BrandG,125.09,870,52,2023-11-04 05:00:00,2023-12-05 16:00:00,False,2.1,High quality filter from BrandG in automotive category. Product ID: 3137
3138,BrandD Smartphone 38,Electronics,BrandD,908.33,281,8,2023-11-26 18:00:00,2023-12-12 05:00:00,True,3.7,High quality smartphone from BrandD in electronics category. Product ID: 3138
3139,BrandC Chair 39,Home & Garden,BrandC,44.07,95,72,2023-11-18 19:00:00,2024-01-03 01:00:00,False,1.0,High quality chair from BrandC in home & garden category. Product ID: 3139
3140,BrandC Shirt 40,Sports,BrandC,32.73,776,89,2023-09-30 04:00:00,2023-12-28 05:00:00,False,4.7,High quality shirt from BrandC in sports category. Product ID: 3140
3141,BrandA Science Fiction 41,Books,BrandA,28.78,243,8,2023-03-05 22:00:00,2023-03-10 16:00:00,False,2.2,High quality science fiction from BrandA in books category. Product ID: 3141
3142,BrandH Shirt 42,Sports,BrandH,275.41,614,58,2023-07-03 14:00:00,2023-10-08 05:00:00,True,3.3,High quality shirt from BrandH in sports category. Product ID: 3142
3143,BrandE Mystery 43,Books,BrandE,33.71,383,11,2023-06-17 07:00:00,2023-08-23 10:00:00,True,2.9,High quality mystery from BrandE in books category. Product ID: 3143
3144,BrandC Cushion 44,Home & Garden,BrandC,280.22,516,44,2023-03-09 18:00:00,2023-04-23 21:00:00,True,4.5,High quality cushion from BrandC in home & garden category. Product ID: 3144
3145,BrandH Lotion 45,Beauty,BrandH,234.46,344,44,2023-09-27 21:00:00,2023-12-28 23:00:00,True,2.0,High quality lotion from BrandH in beauty category. Product ID: 3145
3146,BrandG Hat 46,Clothing,BrandG,255.04,396,14,2023-05-15 23:00:00,2023-07-19 13:00:00,False,1.1,High quality hat from BrandG in clothing category. Product ID: 3146
3147,BrandE Racket 47,Sports,BrandE,266.58,585,18,2023-06-16 23:00:00,2023-06-20 15:00:00,False,2.2,High quality racket from BrandE in sports category. Product ID: 3147
3148,BrandA Shirt 48,Sports,BrandA,276.06,952,47,2023-01-14 14:00:00,2023-03-08 09:00:00,False,4.1,High quality shirt from BrandA in sports category. Product ID: 3148
3149,BrandF Tool 49,Home & Garden,BrandF,157.41,137,85,2023-02-09 01:00:00,2023-04-14 23:00:00,True,2.8,High quality tool from BrandF in home & garden category. Product ID: 3149
3150,BrandE Soap 50,Beauty,BrandE,232.62,278,48,2023-08-20 20:00:00,2023-10-23 11:00:00,True,2.5,High quality soap from BrandE in beauty category. Product ID: 3150
3151,BrandC Jacket 51,Clothing,BrandC,159.15,831,32,2023-03-17 09:00:00,2023-06-20 03:00:00,False,3.4,High quality jacket from BrandC in clothing category. Product ID: 3151
3152,BrandA Watch 52,Electronics,BrandA,171.14,291,71,2023-05-26 10:00:00,2023-07-12 05:00:00,False,3.3,High quality watch from BrandA in electronics category. Product ID: 3152
3153,BrandH Light 53,Automotive,BrandH,462.57,202,87,2023-02-24 13:00:00,2023-04-19 17:00:00,False,4.2,High quality light from BrandH in automotive category. Product ID: 3153
3154,BrandB Puzzle 54,Toys,BrandB,105.67,952,22,2023-10-28 07:00:00,2023-12-10 07:00:00,False,2.7,High quality puzzle from BrandB in toys category. Product ID: 3154
3155,BrandA Bottle 55,Sports,BrandA,97.33,695,62,2023-03-21 04:00:00,2023-05-22 08:00:00,False,2.4,High quality bottle from BrandA in sports category. Product ID: 3155
3156,BrandE Hat 56,Clothing,BrandE,285.05,105,64,2023-12-22 20:00:00,2024-01-17 04:00:00,True,1.2,High quality hat from BrandE in clothing category. Product ID: 3156
3157,BrandF Bag 57,Sports,BrandF,171.15,986,44,2023-05-29 11:00:00,2023-07-14 06:00:00,False,4.7,High quality bag from BrandF in sports category. Product ID: 3157
3158,BrandB Romance 58,Books,BrandB,49.64,813,85,2023-12-06 06:00:00,2024-01-01 17:00:00,False,3.8,High quality romance from BrandB in books category. Product ID: 3158
3159,BrandG Tire 59,Automotive,BrandG,289.04,308,96,2023-11-10 11:00:00,2024-02-15 11:00:00,True,1.1,High quality tire from BrandG in automotive category. Product ID: 3159
3160,BrandA Light 60,Automotive,BrandA,116.44,696,61,2023-08-31 02:00:00,2023-10-17 12:00:00,False,4.1,High quality light from BrandA in automotive category. Product ID: 3160
3161,BrandH Jacket 61,Clothing,BrandH,74.69,698,32,2023-10-12 12:00:00,2023-10-18 07:00:00,True,3.7,High quality jacket from BrandH in clothing category. Product ID: 3161
3162,BrandA Mirror 62,Automotive,BrandA,330.19,380,98,2023-01-13 02:00:00,2023-01-17 13:00:00,True,3.4,High quality mirror from BrandA in automotive category. Product ID: 3162
3163,BrandB Hat 63,Clothing,BrandB,253.95,291,7,2023-03-30 01:00:00,2023-04-19 13:00:00,True,3.4,High quality hat from BrandB in clothing category. Product ID: 3163
3164,BrandD Vase 64,Home & Garden,BrandD,282.72,43,24,2023-08-10 07:00:00,2023-10-13 01:00:00,True,3.7,High quality vase from BrandD in home & garden category. Product ID: 3164
3165,BrandH Lamp 65,Home & Garden,BrandH,283.65,216,68,2023-02-02 17:00:00,2023-04-12 12:00:00,False,2.1,High quality lamp from BrandH in home & garden category. Product ID: 3165
3166,BrandB Block 66,Toys,BrandB,234.15,903,35,2023-08-10 12:00:00,2023-09-11 11:00:00,True,4.0,High quality block from BrandB in toys category. Product ID: 3166
3167,BrandE Table 67,Home & Garden,BrandE,63.82,445,38,2023-04-06 23:00:00,2023-07-14 11:00:00,False,2.1,High quality table from BrandE in home & garden category. Product ID: 3167
3168,BrandE Light 68,Automotive,BrandE,427.15,198,99,2023-05-12 14:00:00,2023-08-03 07:00:00,True,4.0,High quality light from BrandE in automotive category. Product ID: 3168
3169,BrandG Filter 69,Automotive,BrandG,232.32,699,89,2023-11-30 10:00:00,2024-02-04 12:00:00,False,2.8,High quality filter from BrandG in automotive category. Product ID: 3169
3170,BrandE Shoes 70,Sports,BrandE,100.22,313,33,2023-09-27 14:00:00,2023-12-20 16:00:00,False,4.3,High quality shoes from BrandE in sports category. Product ID: 3170
3171,BrandF Vase 71,Home & Garden,BrandF,36.64,318,84,2023-06-17 10:00:00,2023-08-11 22:00:00,True,1.8,High quality vase from BrandF in home & garden category. Product ID: 3171
3172,BrandA Shoes 72,Sports,BrandA,191.72,824,49,2023-10-26 00:00:00,2024-01-05 18:00:00,False,4.1,High quality shoes from BrandA in sports category. Product ID: 3172
3173,BrandG Seat Cover 73,Automotive,BrandG,340.48,550,24,2023-09-23 02:00:00,2023-10-08 23:00:00,True,3.3,High quality seat cover from BrandG in automotive category. Product ID: 3173
3174,BrandD Cookbook 74,Books,BrandD,16.98,924,7,2023-10-14 15:00:00,2023-10-31 20:00:00,True,2.9,High quality cookbook from BrandD in books category. Product ID: 3174
3175,BrandH Plant 75,Home & Garden,BrandH,25.44,208,66,2023-07-18 21:00:00,2023-10-17 23:00:00,False,3.0,High quality plant from BrandH in home & garden category. Product ID: 3175
3176,BrandF Gloves 76,Sports,BrandF,155.42,335,75,2023-01-27 08:00:00,2023-05-07 18:00:00,False,3.7,High quality gloves from BrandF in sports category. Product ID: 3176
3177,BrandH Lotion 77,Beauty,BrandH,199.0,394,72,2023-12-08 11:00:00,2024-02-05 03:00:00,True,1.2,High quality lotion from BrandH in beauty category. Product ID: 3177
3178,BrandF Foundation 78,Beauty,BrandF,256.42,490,84,2023-03-09 12:00:00,2023-05-30 11:00:00,False,2.0,High quality foundation from BrandF in beauty category. Product ID: 3178
3179,BrandE Shirt 79,Sports,BrandE,290.75,376,53,2023-04-25 05:00:00,2023-06-23 06:00:00,True,2.0,High quality shirt from BrandE in sports category. Product ID: 3179
3180,BrandF Filter 80,Automotive,BrandF,443.75,298,20,2023-05-10 05:00:00,2023-05-15 06:00:00,True,4.9,High quality filter from BrandF in automotive category. Product ID: 3180
3181,BrandH Light 81,Automotive,BrandH,238.84,255,42,2023-02-21 11:00:00,2023-03-10 12:00:00,True,3.5,High quality light from BrandH in automotive category. Product ID: 3181
3182,BrandF T-Shirt 82,Clothing,BrandF,243.3,241,29,2023-07-29 11:00:00,2023-10-17 14:00:00,False,4.5,High quality t-shirt from BrandF in clothing category. Product ID: 3182
3183,BrandA Foundation 83,Beauty,BrandA,191.51,576,65,2023-04-07 05:00:00,2023-05-01 03:00:00,False,4.6,High quality foundation from BrandA in beauty category. Product ID: 3183
3184,BrandD Oil 84,Automotive,BrandD,430.02,48,100,2023-12-10 18:00:00,2024-03-08 16:00:00,False,1.5,High quality oil from BrandD in automotive category. Product ID: 3184
3185,BrandB Chair 85,Home & Garden,BrandB,126.64,843,63,2023-09-16 19:00:00,2023-09-26 18:00:00,True,1.2,High quality chair from BrandB in home & garden category. Product ID: 3185
3186,BrandC Textbook 86,Books,BrandC,28.79,594,99,2023-06-28 14:00:00,2023-09-19 23:00:00,False,2.4,High quality textbook from BrandC in books category. Product ID: 3186
3187,BrandF Tablet 87,Electronics,BrandF,972.51,635,55,2023-12-27 05:00:00,2024-02-10 00:00:00,True,4.8,High quality tablet from BrandF in electronics category. Product ID: 3187
